label,label2,ascii_name_fix,label_orig,label2_orig,label_final,Burger,Chicken,Kebab,Pizza,Fast Food
Sand/Caf/Bake,Sand/Caf/Bake,sunflowers,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,may's catering co.,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Thai,Sand/Caf/Bake,woody grill,Thai,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,two sisters sandwich bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Dinner,Sand/Caf/Bake,fresh belly bites,Dinner,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,time out,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Vegan,bijou cafe london,Café,Vegan,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,concorde cafe,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,lilyanne's coffee bar,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,baguettes  and  more,Panini's,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,betsy's cafe,Café,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,ambassador bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,the hideout cafe,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,relish sandwhich bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,yorkshire crust,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,millar snacks,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,kelly deli,Deli,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts edgbaston,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,amico cafe bolton,Breakfast,Italian,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pasta,8 rocks deli  and  wine,Breakfast,Pasta,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,merkland cafe,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,the english kitchen,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,jessica's sandwich bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Kebab,brunch bar,Breakfast,Kebab,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,get stuffed breakfast  and  sandwich bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,elbeck's cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,jodie's kitchen,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,tasty town kitchen,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts edinburgh,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,spirulina,Breakfast,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,medo cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tovens cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,cafe 81,Café,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,momma b's,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Street Food,lisa's grill,Breakfast,Street Food,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,warrens cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,j ps family favourites,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,kings  and  queens caribbean,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,coffee express,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,nes' cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the staiths cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,bellas cafe  and  milkshakes,Breakfast,Milkshakes,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,knockout snacks,Sandwiches,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cg's cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Lebanese,Sand/Caf/Bake,green leaf lebanese restaurant,Lebanese,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,tim's baguette  and  grill bar,Baguettes,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,pompey on a roll,Sandwiches,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,charelle's,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,waterfront food bar,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,bianco e nero pronto,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,stockland cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,log cabin sandwich bar,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,the destination @ ghost bikes,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,wright's bites,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,best roaster grill cafe,Breakfast,Pizza,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe indulgence,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,cafe at the old mill,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,fusion cafe,Sandwiches,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,318 sandwich bar,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,energyze kitchen,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,christines cafe and deliveries,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,chapel ash cafe,Café,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,hourglass cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,bambeanos play cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
English Breakfast,Sand/Caf/Bake,sandwich shuttle,English Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,chris's sarneys,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,braw snack's,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,frans kitchen,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,bagel bros,Caribbean,Bagels,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,da deli's sandwich shop,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,deli passion,Deli,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the brunch box,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,jenny's restaurant,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,no.1 cob shop,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,chai latte,Sandwiches,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,perfect cafe  and  shake,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,butties to go,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,cafe artista,Café,Pizza,Sand/Caf/Bake,0,0,0,0,0
Jamaican,Sand/Caf/Bake,juniors cafe,Jamaican,Breakfast,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,espresso,British,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,new york deli,Deli,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,the sandwich shop,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,deleos,Breakfast,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the breakfast diner,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe  and  bun shop,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Mediterranean,Sand/Caf/Bake,lusitano cafe and deli,Mediterranean,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,kylie's cafe @ the bull's head,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,the snack bar,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,two sisters,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,the old nags head,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,hickmans cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,rowantree cafe,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,coco beanz,Café,Deli,Sand/Caf/Bake,0,0,0,0,0
Lunch,Sand/Caf/Bake,number 85 coffee and kitchen,Lunch,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,baileys coffee shop,Café,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,londis hewlett road,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,delipod hub,Deli,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,riverside cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,yummy's,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,heritage,Café,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Vegetarian,greasy pig eaterie,Breakfast,Vegetarian,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe fumee,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,kat's cabin,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cj's deli,Breakfast,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,ela 'n sisters cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
European,Sand/Caf/Bake,cafe collections,European,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts lowry house,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,need for feed cafe,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
African,Sand/Caf/Bake,kingdom cafe,African,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Grill,Sand/Caf/Bake,mamamia food,Grill,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,hansons the bakers,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,monkhill sandwiches,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,katsouris deli,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,eat well kitchen,Café,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bijou - sandwich and coffee bar,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,coffee london,Breakfast,Panini's,Sand/Caf/Bake,0,0,0,0,0
Asian,Sand/Caf/Bake,cafe bleus,Asian,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,kathy's cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,thunder road kitchen,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,bagel  and  dough,Bagels,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,black  and  whit3,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,dome kitchen,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Chicken,nour bbq hut,Breakfast,Chicken,Sand/Caf/Bake,0,0,0,0,0
Lebanese,Sand/Caf/Bake,lebaneat wrap house,Lebanese,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,caffe lavena,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,bites  and  delights,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,no. 1 coffee break,Breakfast,Italian,Sand/Caf/Bake,0,0,0,0,0
Mediterranean,Sand/Caf/Bake,cafe carthage,Mediterranean,Café,Sand/Caf/Bake,0,0,0,0,0
Asian,Sand/Caf/Bake,cafe presko,Asian,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,l and t's sandwich bar  and  outside catering services,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,beehive,Café,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,fox's sandwich deli,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,stanleys,Café,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,louies cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,newlands cafe,Breakfast,Ice Cream,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,joey's,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,to a tea blackfriars,Salads,Healthy,Sand/Caf/Bake,0,0,0,0,0
Mexican,Sand/Caf/Bake,i eat,Mexican,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,maw maw's cupcakes,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,shan's dinemo,Wraps,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,jango kitchen,Salads,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bagel express,Bagels,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,martinos sandwich express,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,devine delights,Deli,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Mediterranean,green aroma,Salads,Mediterranean,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,side corner,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,homemade  and  handmade,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,kc's,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe express deli,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,uncle b's kitchen,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the food company,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,la cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,best sandwich shop,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the taypot,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,diago's,Breakfast,Gourmet Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,coffee kup,Café,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,mapa cafe,Sandwiches,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,the chorlton eatery,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,chelly's deli,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,petit cafe food,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the cosy cuppa,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,adam's cafe,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tea house - lark lane,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,crookston cafe and desserts,Café,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,hungry hogs cafe,Café,British,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,twisted cafe,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,the terrace,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,cafe de provence,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,kent cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Danish,lunchbox,Deli,Danish,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,mamma dels cafe,Healthy,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Caribbean,wait-a-bit carribean takeaway,Breakfast,Caribbean,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,little deli cafe,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Colombian,Sand/Caf/Bake,el botellon latino restaurant,Colombian,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sushi,Sand/Caf/Bake,lords of poke,Sushi,Salads,Sand/Caf/Bake,0,0,0,0,0
Gourmet Burgers ,Sand/Caf/Bake,mouchak street,Gourmet Burgers ,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,piccolo's coffee  and  sandwich bar,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,victoria corner cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,jolly's coffee  and  sandwich bar,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tiffin @ daytoday,Sandwiches,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Korean,poke express,Salads,Korean,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,old hill cafe,Café,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,maxwells,Café,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,crispy's sandwiches,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,maggie's tea room,Panini's,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the old rolling pin,Sandwiches,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Grill,star express,Breakfast,Grill,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Grill,30 manor place,Breakfast,Grill,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English Breakfast,upfront food express,Sandwiches,English Breakfast,Sand/Caf/Bake,0,0,0,0,0
Vegan,Sand/Caf/Bake,joro vegan eatery,Vegan,Salads,Sand/Caf/Bake,0,0,0,0,0
Vegan,Sand/Caf/Bake,mog's,Vegan,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,g-force cafe,Café,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,supreme munch,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Greek,Sand/Caf/Bake,yefsis,Greek,Deli,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,avocado kitchen,Healthy,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe 1b,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,fitzy's cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,lunch in out,Sandwiches,Baguettes,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,texas tony's cafe,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,mully's kitchen,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,ben's kitchen,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tongue  and  brisket,Sandwiches,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,foxbar cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,cafe white rose,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,express sandwiches,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,jon smith subs,Sandwiches,American,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Kebab,eastbrook cafe  and  restaurant,Breakfast,Kebab,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Chicken,cafe aromatico,Breakfast,Chicken,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,la brioche,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,rowans cafe bar,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the bridge cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bagel master,Bagels,Breakfast,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,new deli,English,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,wrapport,Wraps,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,time to eat,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,panini's,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,azas kitchen,Breakfast,Pizza,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Grill,darceys grilled cheese sandwiches,Sandwiches,Grill,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,cafe plaka,Café,Burgers,Sand/Caf/Bake,0,0,0,0,0
Mexican,Sand/Caf/Bake,el paso - cafe  and  burritos,Mexican,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,crown street baguettes,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Mexican,appebite,Breakfast,Mexican,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,boy's cafe - breakfast's,Café,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,coffee affair,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the buttie shop,Café,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,jeff's cafe,British,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Vegan,double impresso,Breakfast,Vegan,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,maya's craft cafe,Breakfast,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,efes cafe bistro,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,hartleyburn deli,Deli,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,nat  and  lucys diner,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,oi deli,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,fresh  and  tasty,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,the arc cafe,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
